model,dataset,k,cv,purity,nmi,td,seed,runtime_seconds,status,error,evaluation_protocol,top_n,cv_source,td_definition,assignment_source,topic_source
sbert_msmpnet,search_snippets,100,,,,,42,8.242,error,"401 Client Error. (Request ID: Root=1-6aa6f20c-3e40d12a59b045944885e5ca;8e7d4deb-7f8d-4cc1-81ac-28fe5279f506)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f20c-3e40d12a59b045944885e5ca;8e7d4deb-7f8d-4cc1-81ac-28fe5279f506)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,stack_overflow,50,,,,,42,8.214,error,"401 Client Error. (Request ID: Root=1-6aa6f250-7a2dcab17add504544311d5c;84907ee1-e2a4-48f0-b977-736d2191adbc)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f250-7a2dcab17add504544311d5c;84907ee1-e2a4-48f0-b977-736d2191adbc)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,stack_overflow,100,,,,,42,7.037,error,"401 Client Error. (Request ID: Root=1-6aa6f290-5cc39bc82425a4887d81c12a;edd1a28f-889a-4be7-8bc4-ac2afe34e965)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f290-5cc39bc82425a4887d81c12a;edd1a28f-889a-4be7-8bc4-ac2afe34e965)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,biomedical,50,,,,,42,9.307,error,"401 Client Error. (Request ID: Root=1-6aa6f2d5-4c59fe997beb7a351efc8973;c3df9341-b8e4-40e1-b9bb-dc080ef65ee5)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f2d5-4c59fe997beb7a351efc8973;c3df9341-b8e4-40e1-b9bb-dc080ef65ee5)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,biomedical,100,,,,,42,7.415,error,"401 Client Error. (Request ID: Root=1-6aa6f318-7b309d71177e31725c6ae676;d53b91ae-7b60-4942-919f-91061881633a)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f318-7b309d71177e31725c6ae676;d53b91ae-7b60-4942-919f-91061881633a)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_ts,50,,,,,42,7.382,error,"401 Client Error. (Request ID: Root=1-6aa6f35c-28465a7258f1a4827213129a;cfa9a609-a0b6-412d-b7cc-c0f09ab75a39)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f35c-28465a7258f1a4827213129a;cfa9a609-a0b6-412d-b7cc-c0f09ab75a39)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_ts,100,,,,,42,10.494,error,"401 Client Error. (Request ID: Root=1-6aa6f3a3-0a4e71c81c96f32f4656376a;baf5782d-fdc1-4e89-997f-6f745de74dcc)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f3a3-0a4e71c81c96f32f4656376a;baf5782d-fdc1-4e89-997f-6f745de74dcc)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_t,50,,,,,42,6.579,error,"401 Client Error. (Request ID: Root=1-6aa6f3e4-63ae2d615a8afaf3725650ff;00e65f0a-2564-43cd-81ff-24fce79bfaa6)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f3e4-63ae2d615a8afaf3725650ff;00e65f0a-2564-43cd-81ff-24fce79bfaa6)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_t,100,,,,,42,8.09,error,"401 Client Error. (Request ID: Root=1-6aa6f42a-51eb56fb05a304ad73e5de68;7f08d78d-ddcd-4aa6-bfe5-7e125ff11438)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f42a-51eb56fb05a304ad73e5de68;7f08d78d-ddcd-4aa6-bfe5-7e125ff11438)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_s,50,,,,,42,6.704,error,"401 Client Error. (Request ID: Root=1-6aa6f46d-6b8a3a9374789244018bdce8;b7585ad1-5e17-47fd-81a2-64c5fb952c19)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f46d-6b8a3a9374789244018bdce8;b7585ad1-5e17-47fd-81a2-64c5fb952c19)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_s,100,,,,,42,7.05,error,"401 Client Error. (Request ID: Root=1-6aa6f4af-53e348bb26d8e61c62dade1c;ab637088-37d4-4fa7-9ea6-79289533461b)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f4af-53e348bb26d8e61c62dade1c;ab637088-37d4-4fa7-9ea6-79289533461b)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,50,,,,,42,6.812,error,"401 Client Error. (Request ID: Root=1-6aa6f4f2-0fe4f87006b88d4960b78ddb;e4d7847c-d395-496c-92c8-3a7333376c98)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f4f2-0fe4f87006b88d4960b78ddb;e4d7847c-d395-496c-92c8-3a7333376c98)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,100,,,,,42,7.991,error,"401 Client Error. (Request ID: Root=1-6aa6f538-562a1f0f1e8618b30e1952bb;e221ed57-d692-4a80-a766-9e322b72d0a8)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f538-562a1f0f1e8618b30e1952bb;e221ed57-d692-4a80-a766-9e322b72d0a8)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_20ng,50,,,,,42,7.051,error,"401 Client Error. (Request ID: Root=1-6aa6f57b-6609e5f64f8ea32d2f850720;f5093802-ef4d-4c80-b501-c632b5d3cf36)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f57b-6609e5f64f8ea32d2f850720;f5093802-ef4d-4c80-b501-c632b5d3cf36)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
